"id","name","code","executive","employee","worker"
occupation_type_employee_732009,"OPERADOR HORNOS CALCINACION, TRATAMIENTOS QUIMICOS Y AFINES",732009,True,True,True,
occupation_type_employee_732010,"OPERADOR DE MARMITA, TRATAMIENTOS QUIMICOS Y AFINES",732010,True,True,True,
occupation_type_employee_732011,"OPERADOR DE SECADOR, TRATAMIENTOS QUIMICOS Y AFINES",732011,True,True,True,
occupation_type_employee_732012,"PULVERIZADOR,DESHIDRATADOR DE DISOLUCIONES QUIMICAS",732012,True,True,True,
occupation_type_employee_732013,"SECADOR PRODUCTOS QUIMICOS, SECADOR CINTA TRANSPORTADORA",732013,True,True,True,
occupation_type_employee_732014,"TOSTADOR, TRATAMIENTOS QUIMICOS Y AFINES",732014,True,True,True,
occupation_type_employee_733001,CRIBADOR DE PRODUCTOS QUIMICOS,733001,True,True,True,
occupation_type_employee_733002,"DESHIDRATADOR PETROLEO CRUDO, CAMPOS EXTRACCION",733002,True,True,True,
occupation_type_employee_733004,OPERADOR DE CENTRIFUGADORA,733004,True,True,True,
occupation_type_employee_733005,OPERADOR DE FILTRO-PRENSA,733005,True,True,True,
occupation_type_employee_733006,OPERADOR DE FILTRO DE TAMBOR GIRATORIO,733006,True,True,True,
occupation_type_employee_733007,"OPERAD SEPARADORA CENTRIFUGADORA, TRATAMIENTO QUIMICO Y AFI",733007,True,True,True,
occupation_type_employee_733008,"TAMIZADOR, TRATAMIENTOS QUIMICOS Y AFINES",733008,True,True,True,
occupation_type_employee_734001,"DESTILADOR PRODUCTOS QUIMICOS, EXCEPTO PETROLEO",734001,True,True,True,
occupation_type_employee_734002,"DESTILADOR PRODUCTOS QUIMICOS, EXCEPTO PETROLEO, ALAMBIQUE",734002,True,True,True,
occupation_type_employee_734003,DESTILADOR DE MADERA,734003,True,True,True,
occupation_type_employee_734004,DESTILADOR DE TREMENTINA DE MADERA,734004,True,True,True,
occupation_type_employee_734005,DESTILADOR DE RESINA DE TREMENTINA,734005,True,True,True,
occupation_type_employee_734006,"DESTILADOR, BEBIDAS ALCOHOL, PERFUMERIA, GLICERINA",734006,True,True,True,
occupation_type_employee_734007,"LICORISTA, DESTILACION",734007,True,True,True,
occupation_type_employee_734008,"OPERADOR DE APARATOS REACCION, CONVERSION PRODUCTOS QUIMICO",734008,True,True,True,
occupation_type_employee_734009,OPERADOR DE EVAPORADOR,734009,True,True,True,
occupation_type_employee_734010,REFINADOR DE TREMENTINA,734010,True,True,True,
occupation_type_employee_735001,"BOMBERO, REFINO DEL PETROLEO",735001,True,True,True,
occupation_type_employee_735002,DESTILADOR DEL PETROLEO,735002,True,True,True,
occupation_type_employee_735003,"DESULFURADOR, REFINO DEL PETROLEO",735003,True,True,True,
occupation_type_employee_735004,DESULFURADOR HIDROCABUROS,735004,True,True,True,
occupation_type_employee_735005,"MEZCLADOR, REFINO DEL PETROLEO",735005,True,True,True,
occupation_type_employee_735006,OPERADOR DE CUADRO DE CONTROL REFINO DEL PETROLEO,735006,True,True,True,
occupation_type_employee_735007,OPERADOR DE FILTROS DE PARAFINA,735007,True,True,True,
occupation_type_employee_735008,"OPERADOR DE TURBINAS, REFINO DEL PETROLEO",735008,True,True,True,
occupation_type_employee_735009,"REFINO DEL PETROLEO,BOMBERO",735009,True,True,True,
occupation_type_employee_736001,HILADOR DE NYLON,736001,True,True,True,
occupation_type_employee_736002,HILADOR DE RAYON Y SIMILARES,736002,True,True,True,
occupation_type_employee_737001,AHUMADOR DE LATEX,737001,True,True,True,
occupation_type_employee_737003,"HORNERO, COQUERIA",737003,True,True,True,
occupation_type_employee_737004,LAVADOR DE MATERIAS QUIMICAS,737004,True,True,True,
occupation_type_employee_737016,OPERADOR DE BATERIA DE GAS DE HULLA,737016,True,True,True,
occupation_type_employee_737017,"OPERADOR DE COQUERIA, CARBON DE COQUE",737017,True,True,True,
occupation_type_employee_737018,"OPERADOR DE EQUIPO ELECTRONICO,TRATAMIENTOS QUIMICOS",737018,True,True,True,
occupation_type_employee_737019,OPERADOR DE PLANTA PARA LICUEFACCION DE GAS,737019,True,True,True,
occupation_type_employee_737020,PREPARADOR DE ALMIDON,737020,True,True,True,
occupation_type_employee_737021,PREPARADOR DE GLUCOSA,737021,True,True,True,
occupation_type_employee_737022,PREPARADOR DE PIGMENTOS,737022,True,True,True,
occupation_type_employee_741001,ALIMENTADORES DE CARDAS,741001,True,True,True,
occupation_type_employee_741002,BATIDOR DE FIBRA,741002,True,True,True,
occupation_type_employee_741003,CANALERO TEXTIL,741003,True,True,True,
occupation_type_employee_741004,CARDADOR DE FIBRAS,741004,True,True,True,
occupation_type_employee_741005,CLASIFICADOR DE FIBRA,741005,True,True,True,
occupation_type_employee_741006,DESFIBRADOR DE LINO O YUTE,741006,True,True,True,
occupation_type_employee_741007,"DESMOTADOR, TEXTIL",741007,True,True,True,
occupation_type_employee_741008,"DESPEPITADOR, ALGODON",741008,True,True,True,
occupation_type_employee_741009,DIABLERO,741009,True,True,True,
occupation_type_employee_741010,EMBORRADOR DE LANA,741010,True,True,True,
occupation_type_employee_741011,ESCOGEDOR DE FIBRA,741011,True,True,True,
occupation_type_employee_741012,ESPAPADOR,741012,True,True,True,
occupation_type_employee_741013,ESTIRADOR DE FIBRA,741013,True,True,True,
occupation_type_employee_741014,LAVADOR DE LANA,741014,True,True,True,
occupation_type_employee_741015,MANUARERA,741015,True,True,True,
occupation_type_employee_741016,MEZCLADOR DE FIBRA,741016,True,True,True,
occupation_type_employee_741017,"MOTOSA O RAPARADORA, SEDA",741017,True,True,True,
occupation_type_employee_741018,NAPADOR DE FIBRA,741018,True,True,True,
occupation_type_employee_741019,PEINADOR DE FIBRA,741019,True,True,True,
occupation_type_employee_741020,RASTRILLADOR DE LINO,741020,True,True,True,
occupation_type_employee_741021,TORCEDOR DE MECHAS,741021,True,True,True,
occupation_type_employee_741022,TRIADOR DE FIBRA,741022,True,True,True,
occupation_type_employee_742001,"ASPEADOR, TEXTIL",742001,True,True,True,
occupation_type_employee_742002,"BOBINADOR, TEXTIL",742002,True,True,True,
occupation_type_employee_742003,"DEVANADOR, TEXTIL",742003,True,True,True,
occupation_type_employee_742004,"ENCARRETADOR, TEXTIL",742004,True,True,True,
occupation_type_employee_742005,HILADOR DE TORNO,742005,True,True,True,
occupation_type_employee_742006,"HILANDERO, HILO E HILAZA",742006,True,True,True,
occupation_type_employee_742007,"OVILLADOR, TEXTIL",742007,True,True,True,
occupation_type_employee_742008,"PELOTERO, TEXTIL",742008,True,True,True,
occupation_type_employee_742009,PLEGADOR DE HILOS,742009,True,True,True,
occupation_type_employee_742010,RETORCEDOR DE HILO O HILAZA,742010,True,True,True,
occupation_type_employee_742011,"RODETERO, TEXTIL",742011,True,True,True,
occupation_type_employee_742012,TORCEDOR DE HILO O HILAZA,742012,True,True,True,
occupation_type_employee_742013,TRASCANADOR DE MADEJAS,742013,True,True,True,
occupation_type_employee_743001,AJUSTADOR DE MAQUINA PARA TEJIDOS DE PUNTO,743001,True,True,True,
occupation_type_employee_743002,"AJUSTADOR DE PEINES, TELARES",743002,True,True,True,
occupation_type_employee_743003,AJUSTADOR DE TELARES,743003,True,True,True,
occupation_type_employee_743004,AJUSTADOR DE TELAR JACQUARD,743004,True,True,True,
occupation_type_employee_743005,COPISTA DE DISEÐOS PARA CARTONES JACQUARD,743005,True,True,True,
occupation_type_employee_743006,ENLAZADOR DE CARTONES JACQUARD,743006,True,True,True,
occupation_type_employee_743007,OPERADOR DE MAQUINAS DE REPRODUCCION CARTONES PARA TEJIDOS,743007,True,True,True,
occupation_type_employee_743008,PICADOR DE CARTONES JACQUARD,743008,True,True,True,
occupation_type_employee_744001,TEJEDOR DE ALFOMBRAS A MANO,744001,True,True,True,
occupation_type_employee_744002,TEJEDOR DE ALFOMBRAS EN TELAR ACCIONADO A MANO,744002,True,True,True,
occupation_type_employee_744003,"TEJEDOR DE TAPICES,EN TELAR ACCIONADO A MANO",744003,True,True,True,
occupation_type_employee_744004,TEJEDOR DE TELAR A MANO,744004,True,True,True,
occupation_type_employee_744005,TEJEDOR PONCHOS O MANTAS TELAR ACCIONADO A MANO,744005,True,True,True,
occupation_type_employee_745001,CONFECCIONADOR DE VELOS Y MANTILLAS A MAQUINA,745001,True,True,True,
occupation_type_employee_745002,COMPROBADOR DE TEJIDOS,745002,True,True,True,
occupation_type_employee_745003,CONTROLADOR DE TEJIDOS,745003,True,True,True,
occupation_type_employee_745004,CONTROLADOR DE MAQUINA LECTORA TEJEDORA(ALFOMBRAS),745004,True,True,True,
occupation_type_employee_745005,RECONTADORA DE ALFOMBRAS,745005,True,True,True,
occupation_type_employee_745006,REMENDADOR DE TEJIDOS,745006,True,True,True,
occupation_type_employee_745007,REPARADORA DE ALFOMBRAS,745007,True,True,True,
occupation_type_employee_745008,"REVISOR DE TEJIDOS, OBREROS",745008,True,True,True,
occupation_type_employee_745009,TEJEDOR DE ALFOMBRA A MAQUINA,745009,True,True,True,
occupation_type_employee_745010,TEJEDOR DE REDES,745010,True,True,True,
occupation_type_employee_745011,TEJEDOR DE TUL,745011,True,True,True,
occupation_type_employee_745012,TEJEDOR DE TELAR MECANICO,745012,True,True,True,
occupation_type_employee_745013,TEJEDOR DE TELAR JACQUARD,745013,True,True,True,
occupation_type_employee_745014,URDIDOR,745014,True,True,True,
occupation_type_employee_745015,ZURCIDOR DE TEJIDOS,745015,True,True,True,
occupation_type_employee_746001,"CALCETERO,TEJEDOR A MAQUINA",746001,True,True,True,
occupation_type_employee_746002,CONFECCIONADOR DE TEJIDOS DE PUNTO,746002,True,True,True,
occupation_type_employee_746003,OPERADOR DE MAQUINA DE TRICOT,746003,True,True,True,
occupation_type_employee_746004,"TEJEDOR A MAQUINA, GENEROS DE PUNTO",746004,True,True,True,
occupation_type_employee_746005,"TEJEDOR A MAQUINA, CALCETERIA",746005,True,True,True,
occupation_type_employee_746006,"TEJEDOR DE CALCETERIA, CON BASTIDOR MECANICO",746006,True,True,True,
occupation_type_employee_746007,TEJEDOR DE PUNTO EN MAQUINA HILAN O RASCHEL,746007,True,True,True,
occupation_type_employee_747001,CALCETERO A MANO,747001,True,True,True,
occupation_type_employee_747002,TEJEDOR DE PUNTO EN BASTIDOR MANUAL,747002,True,True,True,
occupation_type_employee_747003,TEJEDOR DE PUNTO EN MAQUINA ACCIONADA A MANO,747003,True,True,True,
occupation_type_employee_747004,TEJEDOR DE PUNTO A MANO,747004,True,True,True,
occupation_type_employee_748001,ACABADOR DE TEJIDOS,748001,True,True,True,
occupation_type_employee_748002,ADEREZADOR DE SEDA,748002,True,True,True,
occupation_type_employee_748003,APRESTADOR DE TEJIDOS,748003,True,True,True,
occupation_type_employee_748004,BLANQUEADOR,748004,True,True,True,
occupation_type_employee_748005,CARBONIZADOR DE LANA,748005,True,True,True,
occupation_type_employee_748006,CARGADOR DE SEDA,748006,True,True,True,
occupation_type_employee_748007,CEPILLADOR DE PANA,748007,True,True,True,
occupation_type_employee_748008,DESBORRADOR DE TEXTILES,748008,True,True,True,
occupation_type_employee_748009,DESCRUDADOR DE PRODUCTOS TEXTILES,748009,True,True,True,
occupation_type_employee_748010,DESGOMADOR DE SEDA,748010,True,True,True,
occupation_type_employee_748011,ENCOGEDOR DE PRODUCTOS TEXTILES,748011,True,True,True,
occupation_type_employee_748012,"ENCOLADOR, TEXTILES",748012,True,True,True,
occupation_type_employee_748013,"GASEADOR, TEXTILES",748013,True,True,True,
occupation_type_employee_748014,IMPERMEABILIZADOR DE PRODUCTOS TEXTILES,748014,True,True,True,
occupation_type_employee_748015,IMPREGNADOR DE PRODUCTOS TEXTILES,748015,True,True,True,
occupation_type_employee_748016,LAVADOR DE HILADOS Y PRODUCTOS TEXTILES,748016,True,True,True,
occupation_type_employee_748017,"OPERADOR DE CALANDRIAS,TEJIDOS",748017,True,True,True,
occupation_type_employee_748018,PERCHADOR DE TEXTILES,748018,True,True,True,
occupation_type_employee_748019,PILATERO O BATANERO,748019,True,True,True,
occupation_type_employee_748020,PLANCHADOR DE GENEROS ACABADOS,748020,True,True,True,
occupation_type_employee_748021,PREPARADOR DE APRESTOS TEXTILES,748021,True,True,True,
occupation_type_employee_748022,"PULIDOR,TEXTILES",748022,True,True,True,
occupation_type_employee_748023,SANFORIZADOR,748023,True,True,True,
occupation_type_employee_748024,"SECADOR,FABRICACION DE TEXTILES",748024,True,True,True,
occupation_type_employee_748025,TINTORERO DE FIBRAS,748025,True,True,True,
occupation_type_employee_748026,TINTORERO DE HILADOS,748026,True,True,True,
occupation_type_employee_748027,TINTORERO DE ROPAS,748027,True,True,True,
occupation_type_employee_748028,TINTORERO DE TEJIDOS,748028,True,True,True,
occupation_type_employee_749001,CONFECCIONADOR DE CONOS DE FIELTRO PARA SOMBREROS,749001,True,True,True,
occupation_type_employee_749002,CORDONERO A MANO,749002,True,True,True,
occupation_type_employee_749003,CORDONERO A MAQUINA,749003,True,True,True,
occupation_type_employee_749004,ENCAJADERO A MANO,749004,True,True,True,
occupation_type_employee_749005,FLEQUERO A MAQUINA,749005,True,True,True,
occupation_type_employee_749006,FLEQUERO A MANO,749006,True,True,True,
occupation_type_employee_749007,GALONERO A MAQUINA,749007,True,True,True,
occupation_type_employee_749008,GANCHILLERO A MANO,749008,True,True,True,
occupation_type_employee_749009,HORMADOR DE BOINAS,749009,True,True,True,
occupation_type_employee_749010,MALLERO,749010,True,True,True,
occupation_type_employee_749011,MONTADOR DE REDES A MANO,749011,True,True,True,
occupation_type_employee_749012,"HILANDEROS, TEJEDORES, TINTOREROS, TRABAJADORES ASIMILADOS",749012,True,True,True,
occupation_type_employee_749013,PASAMANERO A MANO,749013,True,True,True,
occupation_type_employee_749014,PASAMANERO A MAQUINA,749014,True,True,True,
occupation_type_employee_749015,"PREPARADOR DE FIELTRO, A MAQUINA",749015,True,True,True,
occupation_type_employee_749016,FEDERO A MANO,749016,True,True,True,
occupation_type_employee_749017,TEJEDOR DE REDES A MANO,749017,True,True,True,
occupation_type_employee_749018,TEJE PULSERAS,749018,True,True,True,
occupation_type_employee_751001,ADOBADOR DE CUEROS,751001,True,True,True,
occupation_type_employee_751002,CLASIFICADOR DE CUEROS Y PELLEJOS,751002,True,True,True,
occupation_type_employee_751003,"CORTADOR DE CUEROS,CURTIDORES",751003,True,True,True,
occupation_type_employee_751004,CURTIDOR DE CUEROS,751004,True,True,True,
occupation_type_employee_751005,DESCARNADOR DE CUEROS A MANO,751005,True,True,True,
occupation_type_employee_751006,DESCARNADOR DE CUEROS A MAQUINA,751006,True,True,True,
occupation_type_employee_751007,HENDEDOR DE CUEROS O CORTADOR DE CUEROS,751007,True,True,True,
occupation_type_employee_751008,LAVADOR DE CUEROS,751008,True,True,True,
occupation_type_employee_751009,LUSTRADOR DE CUEROS,751009,True,True,True,
occupation_type_employee_751010,OPERADOR DE MAQUINAS DE DIVIDIR CUEROS,751010,True,True,True,
occupation_type_employee_751011,OPERADOR DE REBANADORA DE CUEROS,751011,True,True,True,
occupation_type_employee_751012,PELADOR DE CUEROS A MANO,751012,True,True,True,
occupation_type_employee_751013,PELADOR DE CUEROS Y PELLEJOS A MAQUINA,751013,True,True,True,
occupation_type_employee_751014,PELAMBRERO,751014,True,True,True,
occupation_type_employee_751015,"PELLEJERO, CURTIDOR",751015,True,True,True,
occupation_type_employee_751016,TEÐIDOR DE CUEROS,751016,True,True,True,
occupation_type_employee_751017,TINTORERO DE CUEROS,751017,True,True,True,
occupation_type_employee_752001,ADOBADOR DE PIELES,752001,True,True,True,
occupation_type_employee_752002,CLASIFICADOR DE PIELES,752002,True,True,True,
occupation_type_employee_752003,DEPILADOR DE PIELES,752003,True,True,True,
occupation_type_employee_752004,DESCARNADOR DE PIELES,752004,True,True,True,
occupation_type_employee_752005,ESCOGEDOR DE PIELES SIN TRATAR,752005,True,True,True,
occupation_type_employee_752006,ESTIRADOR DE PIELES,752006,True,True,True,
occupation_type_employee_752007,"IGUALADOR DE PELO,PIELES",752007,True,True,True,
occupation_type_employee_752008,RASURADOR DE PIELES,752008,True,True,True,
occupation_type_employee_752009,SUAVIZADOR DE PIELES,752009,True,True,True,
occupation_type_employee_752010,TEÐIDOR DE PIELES A MANO,752010,True,True,True,
occupation_type_employee_752011,TINTORERO DE PIELES A MANO,752011,True,True,True,
occupation_type_employee_761001,"AVENTADOR DE GRANOS,MOLINO",761001,True,True,True,
occupation_type_employee_761002,DESPOLVADOR DE GRANOS,761002,True,True,True,
occupation_type_employee_761003,MOLINERO DE ARROZ,761003,True,True,True,
occupation_type_employee_761004,MOLINERO DE CEREALES,761004,True,True,True,
occupation_type_employee_761005,MOLINERO DE ESPECIAS,761005,True,True,True,
occupation_type_employee_761006,MOLINERO DE GRANOS,761006,True,True,True,
occupation_type_employee_761007,OPERADOR DE PILON DE MAIZ,761007,True,True,True,
occupation_type_employee_761008,PESADOR DE GRANOS,761008,True,True,True,
occupation_type_employee_761009,PULIDOR DE ARROZ,761009,True,True,True,
occupation_type_employee_761010,REVOLVEDOR DE GRANOS,761010,True,True,True,
occupation_type_employee_761011,SALVADERO,761011,True,True,True,
occupation_type_employee_761012,SECADOR DE ARROZ,761012,True,True,True,
occupation_type_employee_761013,SEMOLERO,761013,True,True,True,
occupation_type_employee_762001,"CARBONADOR, REFINACION DE AZUCAR",762001,True,True,True,
occupation_type_employee_762002,"COCEDOR, REFINACION DE AZUCAR",762002,True,True,True,
occupation_type_employee_762003,"COMPORTERO, REFINACION DE AZUCAR",762003,True,True,True,
occupation_type_employee_762004,MACERADOR DE REMOLACHA,762004,True,True,True,
occupation_type_employee_762005,"OPERADOR DE CRISTALIZADORA, REFINACION DE AZUCAR",762005,True,True,True,
occupation_type_employee_762006,"OPERADOR DE DIFUSOR, AZUCAR DE REMOLACHA",762006,True,True,True,
occupation_type_employee_762007,"OPERAD. INSTALACIONES PROCESO CONTINUO, REFIN. AZUCAR",762007,True,True,True,
occupation_type_employee_762008,OPERADOR DE MAQUINA PULVERIZADORA DE AZUCAR,762008,True,True,True,
occupation_type_employee_762009,"TRAPICHERO, CAÐA DE AZUCAR",762009,True,True,True,
occupation_type_employee_763001,"CAMALERO, MATARIFE",763001,True,True,True,
occupation_type_employee_763002,CHACINERO,763002,True,True,True,
occupation_type_employee_763003,CHARCUTERO,763003,True,True,True,
occupation_type_employee_763004,CHORICERO,763004,True,True,True,
occupation_type_employee_763005,CORTADOR DE CARNE,763005,True,True,True,
occupation_type_employee_763006,DEGOLLADOR DE RESES,763006,True,True,True,
occupation_type_employee_763007,"DESCUARTIZADOR DE RESES, MATARIFE",763007,True,True,True,
occupation_type_employee_763008,DESHUESADOR,763008,True,True,True,
occupation_type_employee_763009,"DESPOSTADOR, CARNES",763009,True,True,True,
occupation_type_employee_763010,"DESPOJERO, MATADEROS",763010,True,True,True,
occupation_type_employee_763011,ESCARGADO DE MATADERO,763011,True,True,True,
occupation_type_employee_763012,"FIAMBRERO, CARNES",763012,True,True,True,
occupation_type_employee_763013,MANTEQUERO (MANTECA),763013,True,True,True,
occupation_type_employee_763014,MATANCERO,763014,True,True,True,
occupation_type_employee_763015,MATANCERO EN GENERAL,763015,True,True,True,
occupation_type_employee_763016,MATARIFE,763016,True,True,True,
occupation_type_employee_763017,"PUNTILLERO,MATADEROS",763017,True,True,True,
occupation_type_employee_763018,"TABLAJERO, CARNES",763018,True,True,True,
occupation_type_employee_763019,TRIPERO,763019,True,True,True,
occupation_type_employee_764001,ACECINADOR,764001,True,True,True,
occupation_type_employee_764002,"ACEITADOR DE LLENO Y VACIO, CONSERVAS DE PESCADO",764002,True,True,True,
occupation_type_employee_764003,ADEREZADOR DE ACEITUNAS,764003,True,True,True,
occupation_type_employee_764004,AHUMADOR DE CARNES Y PESCADO,764004,True,True,True,
occupation_type_employee_764005,CAPATAZ O CONTRAMAESTRE DE LA CONSERVACION DE ALIMENTOS,764005,True,True,True,
occupation_type_employee_764006,"COCEDOR-CONSERVERO, EN GENERAL",764006,True,True,True,
occupation_type_employee_764007,COCEDOR DE SALSAS Y CONDIMENTOS,764007,True,True,True,
occupation_type_employee_764008,COCEDOR-ESTERILIZADOR,764008,True,True,True,
occupation_type_employee_764009,CONGELADOR DE ALIMENTOS,764009,True,True,True,
occupation_type_employee_764010,CURADOR DE CARNE O PESCADO,764010,True,True,True,
occupation_type_employee_764011,DESHIDRATADOR DE ALIMENTOS,764011,True,True,True,
occupation_type_employee_764012,ENLATADOR DE PESCADO,764012,True,True,True,
occupation_type_employee_764013,ESCABECHERO,764013,True,True,True,
occupation_type_employee_764014,"LIMPIADOR DE FRUTAS Y HORTALIZAS,PARA CONSERVAS",764014,True,True,True,
occupation_type_employee_764015,OBRERO DE LA PREPAC. Y CONSERV.DE FRUTAS SECAS,764015,True,True,True,
occupation_type_employee_764016,"OPERADOR DE EVAPORADORA, EXTRACTOS ALIMENTICIOS",764016,True,True,True,
occupation_type_employee_764017,"PELADOR DE FRUTAS Y HORTALIZAS,PARA CONSERVAS",764017,True,True,True,
occupation_type_employee_764018,PREPARADOR DE MERMELADAS,764018,True,True,True,
occupation_type_employee_764019,PREPARADOR DE JAMONES O JAMONERO,764019,True,True,True,
occupation_type_employee_764020,"PREPARADOR DE BOCADITOS ENVASADOS(PAPA FRITA,CAMOTE,ETC)",764020,True,True,True,
occupation_type_employee_764021,PREPARADOR DE ALIMENTOS CONCENTRADOS,764021,True,True,True,
occupation_type_employee_764022,PREPARADOR DE CHARQUI,764022,True,True,True,
occupation_type_employee_764023,RELLENADOR DE ACEITUNAS,764023,True,True,True,
occupation_type_employee_764024,"SALADOR DE ALIMENTOS,CARNES Y PESCADO",764024,True,True,True,
occupation_type_employee_764025,SALAZONERO,764025,True,True,True,
occupation_type_employee_764026,SALCHICHERO,764026,True,True,True,
occupation_type_employee_764027,SECADOR DE PESCADO AL SOL,764027,True,True,True,
occupation_type_employee_764028,"TONELERO-SALADOR, PESCA",764028,True,True,True,
occupation_type_employee_765001,CULTIVADOR DE FERMENTOS LACTEOS,765001,True,True,True,
occupation_type_employee_765002,DESECADOR-PULVERIZADOR DE LECHE EN POLVO,765002,True,True,True,
occupation_type_employee_765003,ESTERILIZADOR DE PRODUCTOS LACTEOS,765003,True,True,True,
occupation_type_employee_765004,"HELADERO,FABRICACION",765004,True,True,True,
occupation_type_employee_765005,HIGIENIZADOR DE LECHE,765005,True,True,True,
occupation_type_employee_765006,HORCHATERO,765006,True,True,True,
occupation_type_employee_765007,"LECHE CONDENSADA, PREPARADOR",765007,True,True,True,
occupation_type_employee_765008,MANTEQUILLERO O MAZADOR,765008,True,True,True,
occupation_type_employee_765009,MOLDEADOR DE MANTEQUILLA,765009,True,True,True,
occupation_type_employee_765010,OPERADOR DE BATIDORA DE HELADOS,765010,True,True,True,
occupation_type_employee_765011,OPERADOR DE MAQUINA DE HOMOGENIZACION DE LA LECHE,765011,True,True,True,
occupation_type_employee_765012,PASTEURIZADOR DE LECHE Y PRODUCTOS LACTEOS,765012,True,True,True,
occupation_type_employee_765013,PREPARADOR DE MANJARBLANCO Y NATILLAS,765013,True,True,True,
occupation_type_employee_765014,PREPARADOR DE LECHE CONDENSADA,765014,True,True,True,
occupation_type_employee_765015,PREPARADOR DE YOUGURT Y CREMAS,765015,True,True,True,
occupation_type_employee_765016,QUESERO,765016,True,True,True,
occupation_type_employee_765017,REFRIGERADOR DE LECHE O PRODUCTOS LACTEOS,765017,True,True,True,
occupation_type_employee_765018,REQUESONERO,765018,True,True,True,
occupation_type_employee_765019,SALADOR DE QUESO,765019,True,True,True,
occupation_type_employee_766001,AMASADOR DE PAN,766001,True,True,True,
occupation_type_employee_766002,ARROPIERO,766002,True,True,True,
occupation_type_employee_766003,CATADOR DE CAFE O DE TE,766003,True,True,True,
occupation_type_employee_766004,CLASIFICADOR DE CAFE O DE TE,766004,True,True,True,
occupation_type_employee_766005,"CHANCAQUERO, ELABORADOR DE CHANCACA",766005,True,True,True,
occupation_type_employee_766006,"CHOCOLATERO, PREPARADOR",766006,True,True,True,
occupation_type_employee_766007,"CHURRERO, PREPARADOR",766007,True,True,True,
occupation_type_employee_766008,"COLOCADOR DE TABLAS, PANADERIA",766008,True,True,True,
occupation_type_employee_766009,"CONFITERO, PREPARADOR",766009,True,True,True,
occupation_type_employee_766010,"DULCERO, PREPARADOR",766010,True,True,True,
occupation_type_employee_766011,ESCARCHADOR DE FRUTAS,766011,True,True,True,
occupation_type_employee_766012,FIDERO,766012,True,True,True,
occupation_type_employee_766013,"GALLETAS, FABRICACION, OPERADOR MAQUINAS SOBADORA DE MASA",766013,True,True,True,
occupation_type_employee_766014,"GALLETAS, OPERADOR DE TROQUEL",766014,True,True,True,
occupation_type_employee_766015,"GOMA MASCAR, CHICLE, OPERADOR MAQUINAS DE FABRICAR",766015,True,True,True,
occupation_type_employee_766016,HOJALDRISTA,766016,True,True,True,
occupation_type_employee_766017,HORNERO DE PAN,766017,True,True,True,
occupation_type_employee_766018,LAMINADOR DE CHOCOLATES,766018,True,True,True,
occupation_type_employee_766019,LAMINADOR DE GALLETAS,766019,True,True,True,
occupation_type_employee_766020,"MAZAPAN, CONFECCIONADOR",766020,True,True,True,
occupation_type_employee_766021,"MEZCLADOR DE INGREDIENTES, FABRICACION CHOCOLATE",766021,True,True,True,
occupation_type_employee_766022,"MELCOCHERO, PREPARADOR",766022,True,True,True,
occupation_type_employee_766023,MEZCLADOR DE CAFE,766023,True,True,True,
occupation_type_employee_766024,MEZCLADOR DE TE,766024,True,True,True,
occupation_type_employee_766025,MOLINERO DE CAFE,766025,True,True,True,
occupation_type_employee_766026,MOLINERO DE CACAO,766026,True,True,True,
occupation_type_employee_766027,"MOLINERO DE CACAO,FABRICACION DE CHOCOLATES",766027,True,True,True,
occupation_type_employee_766028,"OFICIAL DE MASA O DE PALA,PANADERIA",766028,True,True,True,
occupation_type_employee_766029,OPERADOR DE MAQUINA DE FABRICAR PASTAS ALIMENTICIAS,766029,True,True,True,
occupation_type_employee_766030,"OPERADOR DE MAQUINA DE GOMA DE MASCAR,CHICLE",766030,True,True,True,
occupation_type_employee_766031,"OPERADOR MAQ.CALIBRADORA-CORTADORA MASA, FABRIC. DE GALLETA",766031,True,True,True,
occupation_type_employee_766032,"OPERADOR MAQ.SOBADORA MASA, FABRICACION GALLETAS",766032,True,True,True,
occupation_type_employee_766033,OPERADOR DE TROQUEL DE GALLETAS,766033,True,True,True,
occupation_type_employee_766034,"PANADERO-PASTELERO,EN GENERAL",766034,True,True,True,
occupation_type_employee_766035,"PASTELERO, PREPARADOR",766035,True,True,True,
occupation_type_employee_766036,"PRENSADOR DE CACAO, FABRICACION DE CHOCOLATE",766036,True,True,True,
occupation_type_employee_766037,PREPARADOR PASTAS PASTELERIA EN MOLDES A MAQUINA,766037,True,True,True,
occupation_type_employee_766038,PREPARADOR DE PASTAS ALIMENTICIAS,766038,True,True,True,
occupation_type_employee_766039,"REPOSTERO,ELABORACION DE PASTELES Y OTROS",766039,True,True,True,
occupation_type_employee_766040,TORREFACTOR DE CAFE,766040,True,True,True,
occupation_type_employee_766041,TORREFACTOR DE ACHICORIA Y OTROS SUCEDANEOS,766041,True,True,True,
occupation_type_employee_766042,TOSTADOR DE CAFE,766042,True,True,True,
occupation_type_employee_766043,TOSTADOR DE CACAO,766043,True,True,True,
occupation_type_employee_766044,"TURRONERO, PREPARADOR",766044,True,True,True,
occupation_type_employee_767001,ACETIFICADOR,767001,True,True,True,
occupation_type_employee_767002,CAPATAZ O CONTRAMAESTRE DE ELABORACION DE BEBIDAS,767002,True,True,True,
occupation_type_employee_767003,CATADOR DE VINOS Y LICORES,767003,True,True,True,
occupation_type_employee_767004,"CERVECERO, GERMINACION",767004,True,True,True,
